timestamp_grouped,Usage_kWh_mean,Lagging_Current_Reactive.Power_kVarh_mean,Leading_Current_Reactive_Power_kVarh_mean,CO2(tCO2)_mean,Lagging_Current_Power_Factor_mean,Leading_Current_Power_Factor_mean,NSM_mean,WeekStatus_mode,Day_of_week_mode,Load_Type_mode,year,month,week,day
2018-01-01 00:00:00,3.498333333333333,3.986666666666667,0.0,0.0,66.15041666666666,100.0,10350.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 06:00:00,3.640833333333333,1.9945833333333336,7.832916666666667,0.0,82.95125,64.29916666666666,31950.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 12:00:00,3.83375,0.0,18.429166666666667,0.0,100.0,21.776666666666667,53550.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-01 18:00:00,3.6879166666666667,0.96125,13.277916666666668,0.0,92.09583333333335,42.22875,75150.0,Weekday,Monday,Light_Load,2018,1,1,1
2018-01-02 00:00:00,26.022916666666664,15.584166666666667,0.0,0.010416666666666666,77.16458333333334,100.0,10350.0,Weekday,Thursday,Light_Load,2018,1,1,2
2018-01-02 06:00:00,68.39625,33.15083333333333,0.0016666666666666668,0.03,84.31666666666666,100.0,31950.0,Weekday,Thursday,Light_Load,2018,1,1,2
2018-01-02 12:00:00,77.83166666666666,34.65875,4.141666666666667,0.034166666666666665,92.46999999999998,91.56375000000001,53550.0,Weekday,Thursday,Medium_Load,2018,1,1,2
2018-01-02 18:00:00,82.52666666666666,33.745416666666664,0.35208333333333336,0.03875,92.10333333333334,99.98458333333333,75150.0,Weekday,Thursday,Maximum_Load,2018,1,1,2
2018-01-03 00:00:00,3.94,4.95125,0.0,0.0,62.46416666666667,100.0,10350.0,Weekday,Thursday,Light_Load,2018,1,1,3
2018-01-03 06:00:00,32.16125,11.874583333333334,0.6825,0.01375,80.68124999999999,99.92041666666667,31950.0,Weekday,Thursday,Light_Load,2018,1,1,3
2018-01-03 12:00:00,29.1675,3.51625,8.10375,0.014583333333333335,98.9425,88.63583333333334,53550.0,Weekday,Thursday,Maximum_Load,2018,1,1,3
2018-01-03 18:00:00,4.499583333333334,0.7575,16.532083333333333,0.0,94.495,42.65,75150.0,Weekday,Thursday,Medium_Load,2018,1,1,3
2018-01-04 00:00:00,2.8829166666666666,4.024583333333333,0.0,0.0,58.27125,100.0,10350.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 06:00:00,2.919166666666667,1.8187499999999999,7.501666666666666,0.0,80.14791666666666,62.51125,31950.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 12:00:00,3.171666666666667,0.0,17.441666666666666,0.0,100.0,19.044583333333332,53550.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-04 18:00:00,3.1020833333333333,1.1070833333333334,12.334583333333335,0.0,88.58749999999999,40.62708333333333,75150.0,Weekend,Sunday,Light_Load,2018,1,1,4
2018-01-05 00:00:00,2.9875000000000003,4.337916666666667,0.0,0.0,56.67166666666666,100.0,10350.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 06:00:00,3.0775,2.271666666666667,7.178333333333334,0.0,77.19,63.59375,31950.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 12:00:00,3.2095833333333332,0.0,17.11375,0.0,100.0,19.56375,53550.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-05 18:00:00,3.169166666666667,1.1895833333333332,12.059166666666668,0.0,88.1425,42.03916666666667,75150.0,Weekday,Tuesday,Light_Load,2018,1,1,5
2018-01-06 00:00:00,3.1374999999999997,5.633333333333333,0.0,0.0,48.60125,100.0,10350.0,Weekday,Friday,Light_Load,2018,1,1,6
2018-01-06 06:00:00,33.996249999999996,22.32875,0.0,0.014583333333333332,71.15458333333333,100.0,31950.0,Weekday,Friday,Light_Load,2018,1,1,6
2018-01-06 12:00:00,41.187916666666666,15.918750000000001,3.7866666666666666,0.01958333333333333,93.99624999999999,88.13541666666667,53550.0,Weekday,Friday,Maximum_Load,2018,1,1,6
2018-01-06 18:00:00,7.098333333333334,2.43875,15.031666666666666,0.0016666666666666668,89.34166666666665,47.099583333333335,75150.0,Weekday,Friday,Medium_Load,2018,1,1,6
2018-01-07 00:00:00,2.9158333333333335,3.955,0.0,0.0,59.244166666666665,100.0,10350.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 06:00:00,2.9433333333333334,1.8279166666666669,7.209583333333334,0.0,81.00333333333333,61.725833333333334,31950.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 12:00:00,3.0558333333333336,0.0,17.6375,0.0,100.0,18.100416666666664,53550.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-07 18:00:00,3.077916666666667,0.9804166666666667,12.625,0.0,90.15583333333332,40.14333333333334,75150.0,Weekend,Sunday,Light_Load,2018,1,1,7
2018-01-08 00:00:00,2.766666666666667,4.581666666666667,0.0,0.0,51.684583333333336,100.0,10350.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 06:00:00,2.75375,2.3158333333333334,7.375,0.0,75.30666666666666,60.744166666666665,31950.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 12:00:00,2.794166666666667,0.0,17.332083333333333,0.0,100.0,16.9175,53550.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-08 18:00:00,2.8524999999999996,1.1741666666666666,11.310416666666667,0.0,87.82666666666667,40.80041666666667,75150.0,Weekday,Wednesday,Light_Load,2018,1,2,8
2018-01-09 00:00:00,3.1199999999999997,5.555833333333333,0.0,0.0,48.96041666666667,100.0,10350.0,Weekend,Saturday,Light_Load,2018,1,2,9
2018-01-09 06:00:00,23.452083333333334,12.345416666666667,0.0075,0.01,73.94208333333333,100.0,31950.0,Weekend,Saturday,Light_Load,2018,1,2,9
2018-01-09 12:00:00,26.28916666666667,2.0325,1.3620833333333333,0.01,99.02,99.84208333333333,53550.0,Weekend,Saturday,Maximum_Load,2018,1,2,9
2018-01-09 18:00:00,5.004166666666666,2.1179166666666664,8.083333333333334,0.0008333333333333334,85.0775,53.71125,75150.0,Weekend,Saturday,Medium_Load,2018,1,2,9
2018-01-10 00:00:00,2.768333333333333,5.2825,0.0,0.0,46.51291666666666,100.0,10350.0,Weekday,Monday,Light_Load,2018,1,2,10
2018-01-10 06:00:00,30.084999999999997,18.675833333333333,0.0,0.013333333333333334,72.89125,100.0,31950.0,Weekday,Monday,Light_Load,2018,1,2,10
2018-01-10 12:00:00,39.505,21.625,3.1870833333333337,0.016666666666666666,89.49583333333334,87.99916666666667,53550.0,Weekday,Monday,Maximum_Load,2018,1,2,10
2018-01-10 18:00:00,19.30875,9.090833333333334,3.3975000000000004,0.008333333333333333,79.85041666666667,86.23916666666666,75150.0,Weekday,Monday,Medium_Load,2018,1,2,10
2018-01-11 00:00:00,3.7358333333333333,5.119166666666667,0.0,0.0,59.08833333333333,100.0,10350.0,Weekday,Thursday,Light_Load,2018,1,2,11
2018-01-11 06:00:00,50.171666666666674,27.78708333333333,0.0,0.022500000000000003,79.27,100.0,31950.0,Weekday,Thursday,Light_Load,2018,1,2,11
2018-01-11 12:00:00,60.01958333333334,30.742499999999996,3.137916666666667,0.027083333333333334,90.78958333333333,88.9525,53550.0,Weekday,Thursday,Medium_Load,2018,1,2,11
2018-01-11 18:00:00,5.534583333333333,2.439583333333333,11.003749999999998,0.0008333333333333334,84.13041666666668,51.62375,75150.0,Weekday,Thursday,Maximum_Load,2018,1,2,11
2018-01-12 00:00:00,3.785,2.845833333333333,0.1475,0.0,79.93916666666667,99.87416666666667,10350.0,Weekend,Saturday,Light_Load,2018,1,2,12
2018-01-12 06:00:00,15.270416666666668,1.5354166666666667,3.4220833333333336,0.004583333333333333,90.53708333333333,94.60875,31950.0,Weekend,Saturday,Light_Load,2018,1,2,12
2018-01-12 12:00:00,9.916666666666666,0.03333333333333333,15.94625,0.002916666666666667,99.99916666666667,42.747083333333336,53550.0,Weekend,Saturday,Medium_Load,2018,1,2,12
